Timestamp,Y Value,Y Quality,F3 Value,F3 Quality,F4 Value,F4 Quality,P7 Value,P7 Quality,FC6 Value,FC6 Quality,F7 Value,F7 Quality,F8 Value,F8 Quality,T7 Value,T7 Quality,P8 Value,P8 Quality,FC5 Value,FC5 Quality,AF4 Value,AF4 Quality,Unknown Value,Unknown Quality,T8 Value,T8 Quality,X Value,X Quality,O2 Value,O2 Quality,O1 Value,O1 Quality,AF3 Value,AF3 Quality
1387656271.930291,10,0,8036,0,8479,0,8331,0,8665,0,8651,0,7193,0,9056,0,9083,0,8328,0,8437,0,62,0,8981,0,0,0,8623,0,7771,0,8040,0
1387656271.93828,10,0,8038,0,8478,0,8319,0,8664,0,8693,0,7196,0,9046,0,9075,0,8338,0,8434,0,63,0,8977,0,1,0,8619,0,7754,0,8045,0
1387656271.94629,10,0,8064,0,8486,0,8317,0,8659,0,8704,0,7201,0,9034,0,9078,0,8346,0,8425,0,63,0,8975,0,2,0,8617,0,7759,0,8051,0
1387656271.95328,11,0,8085,0,8500,0,8314,0,8657,0,8690,0,7204,0,9016,0,9082,0,8351,0,8425,0,63,0,8976,0,3,0,8621,0,7768,0,8053,0
1387656271.961286,12,0,8078,0,8507,0,8314,0,8653,0,8677,0,7199,0,9013,0,9078,0,8350,0,8432,0,63,0,8980,0,4,0,8623,0,7764,0,8052,0
1387656271.969281,14,0,8060,0,8507,0,8315,0,8651,0,8668,0,7196,0,9033,0,9078,0,8334,0,8440,0,63,0,8976,0,5,0,8621,0,7762,0,8052,0
1387656271.977277,16,0,8050,0,8502,0,8315,0,8657,0,8665,0,7196,0,9040,0,9081,0,8322,0,8450,0,63,0,8972,0,6,0,8615,0,7769,0,8056,0
1387656271.985269,18,0,8047,0,8500,0,8314,0,8662,0,8656,0,7196,0,9034,0,9080,0,8329,0,8464,0,63,0,8970,0,6,0,8608,0,7768,0,8050,0
1387656271.992279,19,0,8050,0,8500,0,8318,0,8660,0,8645,0,7193,0,9034,0,9074,0,8332,0,8465,0,63,0,8972,0,7,0,8607,0,7765,0,8045,0
1387656272.000286,20,0,8053,0,8498,0,8320,0,8659,0,8648,0,7193,0,9039,0,9072,0,8326,0,8457,0,63,0,8972,0,7,0,8612,0,7766,0,8047,0
1387656272.009008,21,0,8055,0,8504,0,8318,0,8663,0,8666,0,7197,0,9035,0,9069,0,8331,0,8461,0,63,0,8974,0,8,0,8613,0,7762,0,8049,0
1387656272.016297,21,0,8056,0,8515,0,8314,0,8664,0,8678,0,7197,0,9025,0,9060,0,8336,0,8466,0,63,0,8975,0,8,0,8605,0,7753,0,8050,0
1387656272.024281,21,0,8057,0,8516,0,8312,0,8659,0,8677,0,7192,0,9018,0,9054,0,8335,0,8465,0,63,0,8970,0,8,0,8601,0,7744,0,8053,0
1387656272.032287,20,0,8058,0,8512,0,8313,0,8662,0,8671,0,7193,0,9024,0,9057,0,8336,0,8474,0,63,0,8971,0,8,0,8600,0,7745,0,8057,0
1387656272.039281,19,0,8053,0,8522,0,8310,0,8668,0,8662,0,7195,0,9028,0,9060,0,8336,0,8491,0,63,0,8977,0,8,0,8596,0,7751,0,8051,0
1387656272.047283,18,0,8047,0,8534,0,8303,0,8666,0,8649,0,7189,0,9028,0,9055,0,8335,0,8494,0,63,0,8981,0,8,0,8592,0,7752,0,8048,0
1387656272.055279,17,0,8040,0,8534,0,8307,0,8666,0,8640,0,7182,0,9033,0,9048,0,8329,0,8501,0,63,0,8981,0,7,0,8589,0,7752,0,8050,0
1387656272.063289,16,0,8031,0,8527,0,8313,0,8673,0,8643,0,7179,0,9034,0,9050,0,8320,0,8520,0,63,0,8980,0,7,0,8585,0,7752,0,8042,0
1387656272.071282,14,0,8025,0,8534,0,8312,0,8675,0,8641,0,7178,0,9031,0,9053,0,8314,0,8535,0,63,0,8982,0,7,0,8587,0,7753,0,8036,0
1387656272.078283,13,0,8028,0,8543,0,8312,0,8675,0,8627,0,7174,0,9030,0,9051,0,8312,0,8541,0,81,0,8980,0,7,0,8592,0,7760,0,8036,0
1387656272.086281,10,0,8029,0,8543,0,8319,0,8678,0,8623,0,7172,0,9026,0,9049,0,8314,0,8540,0,82,0,8977,0,6,0,8589,0,7761,0,8034,0
1387656272.094284,8,0,8026,0,8549,0,8319,0,8675,0,8634,0,7175,0,9023,0,9050,0,8317,0,8540,0,83,0,8978,0,5,0,8587,0,7749,0,8028,0
1387656272.102281,6,0,8026,0,8562,0,8314,0,8675,0,8643,0,7179,0,9018,0,9050,0,8318,0,8538,0,84,0,8977,0,4,0,8588,0,7743,0,8029,0
1387656272.110279,4,0,8030,0,8568,0,8315,0,8684,0,8645,0,7178,0,9015,0,9050,0,8319,0,8538,0,85,0,8971,0,4,0,8584,0,7749,0,8035,0
1387656272.118281,2,0,8038,0,8566,0,8317,0,8690,0,8643,0,7171,0,9028,0,9051,0,8324,0,8545,0,86,0,8974,0,4,0,8581,0,7750,0,8033,0
1387656272.125278,2,0,8040,0,8572,0,8321,0,8689,0,8640,0,7163,0,9037,0,9049,0,8324,0,8560,0,87,0,8981,0,3,0,8580,0,7747,0,8025,0
1387656272.133285,2,0,8026,0,8575,0,8333,0,8685,0,8634,0,7155,0,9034,0,9047,0,8316,0,8564,0,88,0,8980,0,3,0,8579,0,7757,0,8020,0
1387656272.141278,3,0,8016,0,8581,0,8346,0,8684,0,8617,0,7157,0,9035,0,9050,0,8303,0,8562,0,89,0,8981,0,3,0,8582,0,7767,0,8020,0
1387656272.149286,3,0,8021,0,8593,0,8342,0,8678,0,8611,0,7166,0,9030,0,9047,0,8303,0,8555,0,90,0,8980,0,2,0,8588,0,7763,0,8018,0
1387656272.157277,3,0,8026,0,8606,0,8320,0,8669,0,8634,0,7179,0,9010,0,9040,0,8317,0,8538,0,91,0,8973,0,1,0,8586,0,7750,0,8023,0
1387656272.164288,2,0,8032,0,8623,0,8296,0,8666,0,8661,0,7198,0,8999,0,9044,0,8321,0,8521,0,92,0,8971,0,1,0,8581,0,7737,0,8029,0
1387656272.172282,0,0,8043,0,8646,0,8284,0,8667,0,8669,0,7208,0,8999,0,9052,0,8320,0,8509,0,93,0,8975,0,0,0,8585,0,7728,0,8024,0
1387656272.180284,-3,0,8053,0,8667,0,8285,0,8663,0,8667,0,7203,0,8996,0,9047,0,8332,0,8502,0,94,0,8974,0,0,0,8589,0,7725,0,8026,0
1387656272.188279,-6,0,8047,0,8669,0,8284,0,8664,0,8668,0,7200,0,8998,0,9042,0,8333,0,8508,0,95,0,8971,0,-1,0,8586,0,7723,0,8032,0
1387656272.196285,-8,0,8033,0,8665,0,8282,0,8675,0,8670,0,7202,0,9002,0,9047,0,8328,0,8525,0,96,0,8975,0,-1,0,8584,0,7729,0,8026,0
1387656272.204279,-9,0,8020,0,8671,0,8295,0,8680,0,8659,0,7185,0,9005,0,9051,0,8328,0,8554,0,97,0,8979,0,-1,0,8585,0,7744,0,8016,0
1387656272.211286,-9,0,8008,0,8667,0,8315,0,8690,0,8631,0,7160,0,9012,0,9047,0,8318,0,8610,0,98,0,8978,0,-2,0,8581,0,7754,0,8012,0
1387656272.219279,-8,0,7993,0,8635,0,8322,0,8701,0,8601,0,7147,0,9021,0,9051,0,8294,0,8690,0,99,0,8985,0,-2,0,8576,0,7758,0,7998,0
1387656272.22741,-6,0,7990,0,8602,0,8325,0,8691,0,8589,0,7145,0,9029,0,9058,0,8288,0,8731,0,100,0,8991,0,-2,0,8581,0,7766,0,7983,0
1387656272.23528,-4,0,8004,0,8600,0,8329,0,8681,0,8611,0,7148,0,9027,0,9055,0,8301,0,8648,0,101,0,8985,0,-2,0,8589,0,7770,0,8011,0
1387656272.243279,-3,0,8027,0,8617,0,8314,0,8681,0,8656,0,7170,0,9011,0,9053,0,8321,0,8472,0,102,0,8979,0,-2,0,8588,0,7756,0,8047,0
1387656272.250281,-2,0,8058,0,8659,0,8290,0,8679,0,8685,0,7197,0,8996,0,9056,0,8350,0,8353,0,103,0,8976,0,-2,0,8586,0,7732,0,8050,0
1387656272.258278,-1,0,8080,0,8722,0,8276,0,8680,0,8682,0,7205,0,8984,0,9055,0,8360,0,8339,0,104,0,8969,0,-2,0,8591,0,7716,0,8039,0
1387656272.266286,-1,0,8072,0,8775,0,8269,0,8684,0,8676,0,7204,0,8972,0,9052,0,8348,0,8351,0,105,0,8967,0,-2,0,8592,0,7717,0,8039,0
1387656272.274281,-1,0,8055,0,8795,0,8273,0,8685,0,8676,0,7205,0,8973,0,9053,0,8343,0,8359,0,106,0,8972,0,-2,0,8589,0,7727,0,8042,0
1387656272.282286,-1,0,8045,0,8798,0,8279,0,8688,0,8662,0,7196,0,8992,0,9047,0,8344,0,8388,0,107,0,8974,0,-1,0,8586,0,7735,0,8039,0
1387656272.29028,-1,0,8025,0,8843,0,8279,0,8691,0,8639,0,7181,0,9007,0,9044,0,8330,0,8426,0,108,0,8978,0,-1,0,8583,0,7736,0,8024,0
1387656272.297284,0,0,8006,0,8900,0,8279,0,8695,0,8632,0,7175,0,9000,0,9047,0,8313,0,8447,0,109,0,8977,0,-1,0,8576,0,7736,0,8008,0
1387656272.305278,0,0,7999,0,8978,0,8284,0,8704,0,8628,0,7170,0,8983,0,9038,0,8308,0,8435,0,110,0,8974,0,0,0,8567,0,7735,0,8003,0
1387656272.313284,0,0,7978,0,9304,0,8262,0,8705,0,8606,0,7155,0,8965,0,9018,0,8298,0,8390,0,111,0,8973,0,0,0,8546,0,7708,0,7972,0
1387656272.321278,1,0,7950,0,9682,0,8223,0,8703,0,8591,0,7156,0,8949,0,9001,0,8286,0,8361,0,112,0,8969,0,0,0,8525,0,7682,0,7939,0
1387656272.329284,1,0,7937,0,9774,0,8214,0,8721,0,8598,0,7174,0,8934,0,8995,0,8278,0,8350,0,113,0,8968,0,0,0,8523,0,7675,0,7936,0
1387656272.33728,0,0,7931,0,9859,0,8213,0,8747,0,8614,0,7168,0,8915,0,8986,0,8269,0,8319,0,114,0,8969,0,0,0,8523,0,7653,0,7923,0
1387656272.344261,-1,0,7944,0,9900,0,8216,0,8741,0,8638,0,7142,0,8904,0,8987,0,8281,0,8315,0,115,0,8963,0,0,0,8522,0,7648,0,7927,0
1387656272.35228,-1,0,7988,0,9458,0,8248,0,8704,0,8659,0,7136,0,8925,0,9009,0,8318,0,8382,0,116,0,8958,0,0,0,8550,0,7698,0,7983,0
1387656272.360379,0,0,8035,0,8826,0,8291,0,8678,0,8667,0,7131,0,8961,0,9035,0,8344,0,8476,0,117,0,8970,0,0,0,8594,0,7747,0,8031,0
1387656272.368281,1,0,8049,0,8649,0,8302,0,8685,0,8666,0,7100,0,8970,0,9046,0,8341,0,8552,0,118,0,8975,0,-1,0,8594,0,7743,0,8028,0
1387656272.376278,0,0,8043,0,8672,0,8302,0,8705,0,8659,0,7091,0,8971,0,9046,0,8342,0,8595,0,119,0,8966,0,-1,0,8581,0,7734,0,8030,0
1387656272.383285,-1,0,8063,0,8255,0,8325,0,8717,0,8666,0,7133,0,8994,0,9057,0,8362,0,8611,0,120,0,8978,0,0,0,8610,0,7767,0,8069,0
1387656272.391279,-1,0,8106,0,7726,0,8353,0,8725,0,8700,0,7172,0,9015,0,9080,0,8381,0,8613,0,121,0,8999,0,-1,0,8643,0,7802,0,8104,0
1387656272.398436,-1,0,8176,0,7046,0,8394,0,8738,0,8772,0,7243,0,9044,0,9129,0,8421,0,8629,0,122,0,9011,0,-1,0,8684,0,7842,0,8163,0
1387656272.407279,-2,0,8281,0,5860,0,8462,0,8732,0,8863,0,7386,0,9110,0,9198,0,8493,0,8688,0,123,0,9030,0,-1,0,8766,0,7917,0,8261,0
1387656272.41529,-3,0,8338,0,5182,0,8508,0,8702,0,8889,0,7462,0,9168,0,9230,0,8524,0,8733,0,124,0,9051,0,-1,0,8810,0,7957,0,8311,0
1387656272.423279,-3,0,8323,0,5391,0,8525,0,8698,0,8869,0,7424,0,9191,0,9226,0,8494,0,8680,0,125,0,9060,0,-1,0,8801,0,7954,0,8296,0
1387656272.430284,-3,0,8273,0,5932,0,8506,0,8712,0,8853,0,7388,0,9191,0,9219,0,8461,0,8563,0,126,0,9060,0,-2,0,8783,0,7939,0,8250,0
1387656272.438279,-2,0,8140,0,7453,0,8387,0,8685,0,8766,0,7337,0,9122,0,9160,0,8389,0,8432,0,127,0,9037,0,-2,0,8698,0,7827,0,8111,0
1387656272.446284,-2,0,7970,0,9677,0,8229,0,8642,0,8621,0,7210,0,9003,0,9050,0,8281,0,8293,0,242,0,8988,0,-2,0,8562,0,7660,0,7933,0
1387656272.454287,-2,0,7928,0,10500,0,8185,0,8644,0,8571,0,7123,0,8947,0,8998,0,8247,0,8211,0,242,0,8962,0,-2,0,8522,0,7621,0,7887,0
1387656272.462284,-3,0,7979,0,9944,0,8219,0,8653,0,8618,0,7139,0,8945,0,9017,0,8283,0,8230,0,242,0,8968,0,-2,0,8563,0,7669,0,7941,0
1387656272.46928,-4,0,7993,0,9575,0,8231,0,8635,0,8646,0,7170,0,8935,0,9031,0,8303,0,8293,0,242,0,8970,0,-2,0,8579,0,7676,0,7977,0
1387656272.477288,-4,0,8010,0,9251,0,8243,0,8624,0,8664,0,7186,0,8946,0,9039,0,8319,0,8351,0,242,0,8964,0,-2,0,8592,0,7690,0,8005,0
1387656272.485276,-3,0,8058,0,8822,0,8254,0,8639,0,8684,0,7200,0,8973,0,9054,0,8340,0,8410,0,242,0,8970,0,-2,0,8616,0,7727,0,8030,0
1387656272.493277,-2,0,8081,0,8617,0,8255,0,8657,0,8688,0,7211,0,8975,0,9064,0,8346,0,8464,0,242,0,8987,0,-2,0,8623,0,7740,0,8049,0
1387656272.501287,-2,0,8080,0,8537,0,8263,0,8665,0,8690,0,7222,0,8970,0,9069,0,8354,0,8480,0,242,0,8996,0,-2,0,8624,0,7737,0,8064,0
1387656272.509279,4,0,8083,0,8417,0,8253,0,8667,0,8708,0,7231,0,8973,0,9075,0,8364,0,8534,0,242,0,8995,0,-1,0,8634,0,7729,0,8059,0
1387656272.516287,6,0,8058,0,8176,0,8216,0,8653,0,8708,0,7226,0,8958,0,9058,0,8347,0,8801,0,242,0,8995,0,-2,0,8617,0,7701,0,8012,0
1387656272.524279,-2,0,8068,0,8058,0,8228,0,8648,0,8723,0,7241,0,8949,0,9046,0,8359,0,8589,0,242,0,9012,0,-2,0,8615,0,7714,0,8017,0
1387656272.532286,-6,0,8237,0,8197,0,8353,0,8691,0,8846,0,7303,0,9043,0,9120,0,8458,0,7995,0,242,0,9050,0,-1,0,8729,0,7848,0,8184,0
1387656272.540279,-3,0,8107,0,8140,0,8239,0,8614,0,8712,0,7233,0,9001,0,9069,0,8349,0,8697,0,242,0,9031,0,-2,0,8655,0,7723,0,8030,0
1387656272.548285,0,0,8020,0,8361,0,8171,0,8580,0,8640,0,7235,0,8936,0,9002,0,8301,0,8436,0,242,0,9021,0,-2,0,8600,0,7671,0,7946,0
1387656272.555284,0,0,8992,0,9209,0,8970,0,8961,0,9448,0,7650,0,9506,0,9482,0,8944,0,4185,0,242,0,9195,0,-2,0,9257,0,8536,0,8992,0
1387656272.563285,1,0,9680,0,9755,0,9587,0,9188,0,9975,0,7871,0,10104,0,9952,0,9339,0,1098,0,242,0,9336,0,-2,0,9730,0,9121,0,9727,0
1387656272.57128,2,0,8714,0,9872,0,8893,0,8783,0,9155,0,7500,0,9743,0,9590,0,8689,0,3827,0,242,0,9229,0,-2,0,9109,0,8299,0,8718,0
1387656272.579283,1,0,7833,0,9310,0,8202,0,8461,0,8495,0,7235,0,9176,0,9084,0,8185,0,7619,0,16,0,9105,0,-2,0,8536,0,7574,0,7774,0
1387656272.587279,0,0,8154,0,8080,0,8377,0,8589,0,8820,0,7347,0,9204,0,9120,0,8402,0,8465,0,17,0,9088,0,-2,0,8720,0,7820,0,8044,0
1387656272.595286,-1,0,8324,0,8094,0,8371,0,8689,0,8919,0,7347,0,9244,0,9187,0,8425,0,8131,0,18,0,9037,0,-2,0,8796,0,7888,0,8183,0
1387656272.60228,-2,0,8009,0,9805,0,8051,0,8684,0,8599,0,7204,0,9070,0,9040,0,8212,0,7872,0,19,0,8982,0,-2,0,8595,0,7620,0,7884,0
1387656272.610433,-2,0,7931,0,10642,0,8090,0,8718,0,8541,0,7149,0,9026,0,8974,0,8238,0,8039,0,20,0,8985,0,-1,0,8554,0,7634,0,7841,0
1387656272.618288,-2,0,7975,0,9675,0,8229,0,8704,0,8605,0,7165,0,9026,0,8984,0,8282,0,8683,0,21,0,8972,0,-1,0,8561,0,7692,0,7906,0
1387656272.626279,-2,0,8036,0,8730,0,8266,0,8716,0,8654,0,7227,0,9043,0,9038,0,8293,0,8807,0,22,0,8988,0,-1,0,8614,0,7705,0,7986,0
1387656272.634287,-3,0,8023,0,8494,0,8226,0,8702,0,8627,0,7203,0,9049,0,9056,0,8289,0,9294,0,23,0,9045,0,-2,0,8637,0,7690,0,7968,0
1387656272.643729,-3,0,7728,0,8585,0,7997,0,8573,0,8402,0,7122,0,8824,0,8877,0,8115,0,12485,0,25,0,8992,0,-2,0,8425,0,7450,0,7666,0
1387656272.649594,-4,0,7768,0,8512,0,8029,0,8632,0,8439,0,7151,0,8833,0,8882,0,8131,0,12056,0,26,0,8938,0,-2,0,8428,0,7452,0,7718,0
1387656272.657582,-4,0,7812,0,8767,0,8068,0,8651,0,8472,0,7125,0,8852,0,8894,0,8169,0,11289,0,27,0,8911,0,-2,0,8417,0,7496,0,7775,0
1387656272.665596,-4,0,7814,0,9080,0,8066,0,8647,0,8473,0,7113,0,8838,0,8889,0,8185,0,10918,0,28,0,8897,0,-2,0,8394,0,7522,0,7800,0
1387656272.673591,-3,0,7855,0,9117,0,8099,0,8657,0,8509,0,7135,0,8848,0,8908,0,8213,0,10390,0,29,0,8910,0,-2,0,8430,0,7565,0,7850,0
1387656272.681587,-1,0,7932,0,8858,0,8164,0,8659,0,8569,0,7159,0,8882,0,8956,0,8258,0,9817,0,30,0,8934,0,-1,0,8494,0,7632,0,7912,0
1387656272.689587,0,0,7987,0,8589,0,8197,0,8652,0,8609,0,7183,0,8903,0,8989,0,8295,0,9543,0,31,0,8945,0,-1,0,8534,0,7676,0,7959,0
1387656272.697583,1,0,8022,0,8458,0,8208,0,8667,0,8640,0,7212,0,8925,0,9008,0,8324,0,9337,0,32,0,8961,0,0,0,8562,0,7697,0,8002,0
1387656272.704589,2,0,8059,0,8282,0,8220,0,8689,0,8668,0,7235,0,8955,0,9023,0,8352,0,9138,0,33,0,8976,0,0,0,8582,0,7726,0,8030,0
1387656272.712587,3,0,8092,0,8110,0,8245,0,8693,0,8691,0,7252,0,8976,0,9040,0,8370,0,8990,0,34,0,8978,0,0,0,8592,0,7741,0,8048,0
1387656272.720571,3,0,8109,0,8054,0,8279,0,8698,0,8711,0,7265,0,8994,0,9053,0,8376,0,8852,0,35,0,8984,0,0,0,8601,0,7733,0,8070,0
1387656272.727606,3,0,8105,0,8143,0,8286,0,8705,0,8716,0,7261,0,9011,0,9056,0,8369,0,8743,0,36,0,8983,0,0,0,8604,0,7745,0,8083,0
1387656272.735588,3,0,8079,0,8396,0,8257,0,8697,0,8686,0,7222,0,9007,0,9049,0,8338,0,8793,0,37,0,8972,0,0,0,8595,0,7751,0,8054,0
1387656272.743588,3,0,8026,0,8642,0,8230,0,8688,0,8637,0,7172,0,8981,0,9027,0,8302,0,9043,0,38,0,8969,0,0,0,8576,0,7713,0,7995,0
1387656272.759589,4,0,7977,0,8682,0,8228,0,8680,0,8612,0,7148,0,8964,0,9005,0,8289,0,9291,0,39,0,8958,0,-1,0,8550,0,7680,0,7960,0
1387656272.761596,6,0,7973,0,8606,0,8233,0,8657,0,8610,0,7138,0,8967,0,8996,0,8291,0,9380,0,40,0,8935,0,-1,0,8519,0,7677,0,7961,0
1387656272.767592,7,0,7984,0,8537,0,8240,0,8631,0,8611,0,7127,0,8970,0,9004,0,8291,0,9354,0,41,0,8930,0,-1,0,8515,0,7674,0,7979,0
1387656272.774598,7,0,7990,0,8445,0,8255,0,8637,0,8620,0,7136,0,8966,0,9012,0,8301,0,9259,0,42,0,8938,0,-1,0,8548,0,7676,0,8004,0
1387656272.782601,8,0,8006,0,8315,0,8274,0,8670,0,8642,0,7153,0,8972,0,9019,0,8316,0,9114,0,43,0,8938,0,-1,0,8584,0,7694,0,8025,0
1387656272.790596,7,0,8036,0,8037,0,8298,0,8687,0,8664,0,7173,0,8996,0,9039,0,8331,0,8996,0,44,0,8938,0,-1,0,8602,0,7724,0,8052,0
1387656272.798603,6,0,8080,0,7568,0,8341,0,8686,0,8693,0,7197,0,9035,0,9071,0,8353,0,8918,0,45,0,8953,0,-1,0,8620,0,7771,0,8105,0
1387656272.806592,3,0,8133,0,7203,0,8390,0,8678,0,8727,0,7181,0,9067,0,9100,0,8379,0,8819,0,46,0,8973,0,-1,0,8646,0,7814,0,8163,0
1387656272.814598,0,0,8153,0,7184,0,8397,0,8650,0,8731,0,7150,0,9084,0,9115,0,8383,0,8730,0,47,0,8984,0,0,0,8664,0,7833,0,8185,0
1387656272.821579,-2,0,8132,0,7309,0,8396,0,8617,0,8719,0,7159,0,9098,0,9120,0,8361,0,8660,0,48,0,8982,0,1,0,8651,0,7833,0,8194,0
1387656272.829589,-4,0,8111,0,7415,0,8418,0,8617,0,8718,0,7186,0,9111,0,9114,0,8338,0,8566,0,49,0,8979,0,1,0,8617,0,7824,0,8201,0
1387656272.837584,-4,0,8127,0,7489,0,8450,0,8627,0,8724,0,7186,0,9132,0,9112,0,8354,0,8298,0,50,0,8985,0,1,0,8613,0,7836,0,8213,0
1387656272.84559,-2,0,8181,0,7384,0,8494,0,8635,0,8739,0,7218,0,9168,0,9131,0,8406,0,7889,0,51,0,9001,0,1,0,8646,0,7869,0,8242,0
1387656272.853572,-1,0,8205,0,7272,0,8509,0,8690,0,8753,0,7288,0,9174,0,9142,0,8426,0,7731,0,52,0,9013,0,0,0,8660,0,7873,0,8235,0
1387656272.860609,0,0,8196,0,7357,0,8481,0,8777,0,8774,0,6984,0,9154,0,9139,0,8417,0,7958,0,53,0,9022,0,-1,0,8661,0,7849,0,8200,0
1387656272.868579,0,0,8225,0,7186,0,8502,0,8805,0,8822,0,6366,0,9180,0,9152,0,8439,0,8344,0,54,0,9028,0,-1,0,8693,0,7862,0,8215,0
1387656272.876583,0,0,8263,0,6632,0,8536,0,8752,0,8857,0,6312,0,9220,0,9155,0,8464,0,8632,0,55,0,9009,0,-1,0,8710,0,7886,0,8248,0
1387656272.88459,-1,0,8284,0,6383,0,8521,0,8691,0,8868,0,6517,0,9226,0,9143,0,8468,0,8715,0,56,0,8992,0,-1,0,8714,0,7900,0,8262,0
1387656272.892588,-1,0,8394,0,6320,0,8583,0,8669,0,8948,0,5900,0,9287,0,9189,0,8525,0,8720,0,57,0,9023,0,-1,0,8782,0,7988,0,8377,0
1387656272.900594,-2,0,8543,0,5116,0,8712,0,8615,0,9051,0,5342,0,9408,0,9279,0,8613,0,8817,0,58,0,9073,0,-1,0,8881,0,8121,0,8543,0
1387656272.907575,-2,0,8689,0,2834,0,8823,0,8463,0,9156,0,6013,0,9532,0,9376,0,8710,0,8879,0,59,0,9114,0,-1,0,8995,0,8266,0,8706,0
1387656272.915586,-2,0,8939,0,1161,0,9020,0,8301,0,9373,0,6896,0,9718,0,9535,0,8873,0,8809,0,60,0,9177,0,-2,0,9187,0,8496,0,8970,0
1387656272.923589,-1,0,9090,0,799,0,9169,0,8185,0,9509,0,7105,0,9883,0,9656,0,8956,0,8671,0,61,0,9233,0,-2,0,9299,0,8617,0,9114,0
1387656272.931586,-1,0,8872,0,1451,0,9004,0,8111,0,9328,0,7194,0,9826,0,9571,0,8795,0,8466,0,62,0,9203,0,-2,0,9154,0,8419,0,8866,0
1387656272.939584,-1,0,8536,0,3027,0,8712,0,8136,0,9066,0,7347,0,9633,0,9388,0,8576,0,8319,0,63,0,9131,0,-2,0,8930,0,8131,0,8509,0
1387656272.946612,-1,0,8380,0,4905,0,8553,0,8272,0,8953,0,7316,0,9504,0,9277,0,8479,0,8311,0,63,0,9093,0,-2,0,8823,0,7989,0,8351,0
1387656272.954599,-1,0,8315,0,6036,0,8466,0,8407,0,8890,0,7208,0,9423,0,9209,0,8432,0,8300,0,63,0,9065,0,-2,0,8766,0,7909,0,8273,0
1387656272.962603,0,0,8252,0,6484,0,8400,0,8475,0,8827,0,7144,0,9347,0,9152,0,8396,0,8251,0,63,0,9032,0,-2,0,8706,0,7844,0,8202,0
1387656272.970589,0,0,8237,0,6863,0,8384,0,8515,0,8809,0,7084,0,9312,0,9128,0,8394,0,8227,0,63,0,9026,0,-2,0,8676,0,7829,0,8181,0
1387656272.978601,0,0,8252,0,7194,0,8376,0,8547,0,8809,0,7000,0,9301,0,9120,0,8400,0,8210,0,63,0,9035,0,-2,0,8661,0,7830,0,8183,0
1387656272.986595,0,0,8255,0,7456,0,8359,0,8569,0,8795,0,6925,0,9292,0,9106,0,8402,0,8210,0,63,0,9022,0,-2,0,8642,0,7825,0,8170,0
1387656272.99358,0,0,8250,0,7688,0,8341,0,8581,0,8770,0,6918,0,9271,0,9083,0,8397,0,8239,0,63,0,9002,0,-2,0,8625,0,7804,0,8143,0
1387656273.001588,0,0,8250,0,7869,0,8322,0,8592,0,8748,0,6967,0,9238,0,9060,0,8380,0,8276,0,63,0,8998,0,-1,0,8605,0,7780,0,8113,0
1387656273.009582,0,0,8251,0,8008,0,8301,0,8600,0,8730,0,7022,0,9217,0,9053,0,8369,0,8306,0,63,0,9001,0,-1,0,8578,0,7769,0,8092,0
1387656273.017584,0,0,8234,0,8118,0,8289,0,8612,0,8708,0,7073,0,9205,0,9046,0,8361,0,8333,0,63,0,8993,0,-1,0,8564,0,7761,0,8065,0
1387656273.025581,0,0,8226,0,8196,0,8280,0,8630,0,8691,0,7105,0,9179,0,9027,0,8347,0,8352,0,63,0,8976,0,-1,0,8557,0,7747,0,8034,0
1387656273.03259,0,0,8219,0,8254,0,8262,0,8643,0,8675,0,7122,0,9157,0,9017,0,8336,0,8368,0,63,0,8969,0,-1,0,8549,0,7731,0,8015,0
1387656273.040584,-1,0,8203,0,8314,0,8249,0,8655,0,8664,0,7136,0,9151,0,9011,0,8334,0,8386,0,63,0,8970,0,-2,0,8540,0,7718,0,8000,0
1387656273.048588,-1,0,8174,0,8380,0,8254,0,8681,0,8664,0,7141,0,9138,0,9004,0,8333,0,8411,0,63,0,8968,0,-3,0,8536,0,7715,0,7988,0
1387656273.056579,0,0,8135,0,8430,0,8260,0,8705,0,8664,0,7136,0,9120,0,9001,0,8315,0,8422,0,63,0,8979,0,-3,0,8530,0,7718,0,7984,0
1387656273.064584,-2,0,8090,0,8476,0,8253,0,8718,0,8659,0,7135,0,9119,0,8998,0,8296,0,8424,0,63,0,9005,0,-4,0,8524,0,7713,0,7976,0
1387656273.072582,-1,0,8046,0,8552,0,8254,0,8738,0,8654,0,7140,0,9120,0,8999,0,8301,0,8440,0,63,0,8948,0,-3,0,8532,0,7713,0,7964,0
1387656273.07959,1,0,8018,0,8640,0,8263,0,8774,0,8646,0,7147,0,9101,0,9005,0,8312,0,8450,0,81,0,8889,0,-3,0,8541,0,7717,0,7961,0
1387656273.087589,2,0,7986,0,8688,0,8245,0,8832,0,8630,0,7160,0,9069,0,9002,0,8290,0,8437,0,82,0,9001,0,-2,0,8530,0,7693,0,7943,0
1387656273.095593,2,0,7984,0,8736,0,8221,0,8916,0,8618,0,7174,0,9043,0,9013,0,8271,0,8470,0,83,0,8791,0,-1,0,8530,0,7678,0,7927,0
1387656273.103579,1,0,8046,0,8809,0,8215,0,8984,0,8629,0,7200,0,9038,0,9061,0,8317,0,8539,0,84,0,8294,0,-1,0,8573,0,7720,0,7965,0
